Date,High,Low,Open,Close,Volume,Adj Close
2006-11-08,2.953213930130005,2.8532140254974365,2.8578569889068604,2.944643020629883,690916800,2.5177221298217773
2006-11-09,3.0246429443359375,2.932857036590576,2.960714101791382,2.976428985595703,923053600,2.54490065574646
2006-11-10,2.9857139587402344,2.9464290142059326,2.983928918838501,2.9685709476470947,373864400,2.5381815433502197
2006-11-13,3.016071081161499,2.9514288902282715,2.9721429347991943,3.012500047683716,450674000,2.575742244720459
2006-11-14,3.0357139110565186,2.996428966522217,3.0285708904266357,3.0357139110565186,588954800,2.595590114593506
2006-11-15,3.067857027053833,3.0,3.0374999046325684,3.00178599357605,655323200,2.5665814876556396
2006-11-16,3.0821430683135986,3.0221428871154785,3.0310709476470947,3.057499885559082,693940800,2.6142168045043945
2006-11-17,3.0692861080169678,3.0357139110565186,3.0407140254974365,3.066071033477783,466424000,2.62154483795166
2006-11-20,3.107142925262451,3.0428569316864014,3.049999952316284,3.0882139205932617,570794000,2.64047908782959
2006-11-21,3.164285898208618,3.1110711097717285,3.122143030166626,3.164285898208618,622666800,2.7055206298828125
2006-11-22,3.2410709857940674,3.137500047683716,3.1782140731811523,3.2253570556640625,671941200,2.757737398147583
2006-11-24,3.3242859840393066,3.1964290142059326,3.197499990463257,3.2725000381469727,518677600,2.798046827316284
2006-11-27,3.3271429538726807,3.1964290142059326,3.303929090499878,3.197856903076172,1074836000,2.734225034713745
2006-11-28,3.2846429347991943,3.211071014404297,3.2271430492401123,3.2789289951324463,1036173600,2.80354380607605
2006-11-29,3.3267860412597656,3.2232139110565186,3.3214290142059326,3.2785708904266357,1157083200,2.803236722946167
2006-11-30,3.309999942779541,3.252142906188965,3.2932140827178955,3.273571014404297,870486400,2.798962354660034
2006-12-01,3.297499895095825,3.2178568840026855,3.2785708904266357,3.2614290714263916,795079600,2.7885801792144775
2006-12-04,3.2874999046325684,3.232142925262451,3.2814290523529053,3.254286050796509,709536800,2.7824740409851074
2006-12-05,3.297499895095825,3.245357036590576,3.273214101791382,3.259643077850342,662838400,2.787053346633911
2006-12-06,3.2639288902282715,3.202500104904175,3.237143039703369,3.208214044570923,638184400,2.7430808544158936
2006-12-07,3.232142925262451,3.1035709381103516,3.2153570652008057,3.1085710525512695,1004827600,2.657883644104004
2006-12-08,3.192500114440918,3.107142925262451,3.115356922149658,3.1521430015563965,784277200,2.6951379776000977
2006-12-11,3.18928599357605,3.1446430683135986,3.174999952316284,3.169642925262451,499780400,2.71010160446167
2006-12-12,3.1728570461273193,3.054642915725708,3.1646430492401123,3.0764288902282715,1026620000,2.630401849746704
2006-12-13,3.1810710430145264,3.112499952316284,3.141071081161499,3.180356979370117,857052000,2.719261884689331
2006-12-14,3.2142860889434814,3.1521430015563965,3.180356979370117,3.1624999046325684,832330800,2.703994035720825
2006-12-15,3.186429023742676,3.118928909301758,3.179286003112793,3.132857084274292,739939200,2.67864990234375
2006-12-18,3.142857074737549,3.021070957183838,3.129642963409424,3.052500009536743,721576800,2.6099419593811035
2006-12-19,3.0957140922546387,2.98642897605896,3.026071071624756,3.0824999809265137,911405600,2.6355926990509033
2006-12-20,3.0953569412231445,3.0264289379119873,3.0882139205932617,3.0271430015563965,567691600,2.588261365890503
2006-12-21,3.052856922149658,2.93571400642395,3.0250000953674316,2.960714101791382,903599200,2.531463384628296
2006-12-22,3.0014290809631348,2.914285898208618,2.9807140827178955,2.93571400642395,613303600,2.5100884437561035
2006-12-26,2.9489290714263916,2.8889288902282715,2.933928966522217,2.9110710620880127,490688800,2.4890174865722656
2006-12-27,2.9285709857940674,2.741786003112793,2.7910709381103516,2.911428928375244,1935754800,2.489323616027832
2006-12-28,2.9017860889434814,2.8446431159973145,2.865000009536743,2.888214111328125,1119876800,2.469475030899048
2006-12-29,3.049999952316284,2.9771430492401123,2.99821400642395,3.0299999713897705,1076429200,2.590704917907715
2007-01-03,3.0921430587768555,2.924999952316284,3.0817859172821045,2.992856979370117,1238319600,2.558946371078491
2007-01-04,3.069643020629883,2.9935710430145264,3.00178599357605,3.059286117553711,847260400,2.6157453060150146
2007-01-05,3.078571081161499,3.0142860412597656,3.063214063644409,3.0374999046325684,834741600,2.597116708755493
2007-01-08,3.0903570652008057,3.0457139015197754,3.069999933242798,3.052500009536743,797106800,2.6099419593811035
2007-01-09,3.320713996887207,3.0410709381103516,3.0875000953674316,3.3060710430145264,3349298400,2.826749801635742
2007-01-10,3.492856979370117,3.3375000953674316,3.3839290142059326,3.4642860889434814,2952880000,2.962026596069336
2007-01-11,3.4564290046691895,3.3964290618896484,3.426429033279419,3.421428918838501,1440252800,2.925382614135742
2007-01-12,3.3949999809265137,3.3296430110931396,3.378213882446289,3.379286050796509,1312690400,2.889349937438965
2007-01-16,3.4732139110565186,3.4089291095733643,3.4171431064605713,3.4678568840026855,1244076400,2.9650802612304688
2007-01-17,3.4857139587402344,3.3864290714263916,3.484286069869995,3.391071081161499,1646260000,2.8994269371032715
2007-01-18,3.2896430492401123,3.180356979370117,3.289285898208618,3.1810710430145264,2364605600,2.7198731899261475
2007-01-19,3.2017860412597656,3.1471428871154785,3.1653571128845215,3.1607139110565186,1364473600,2.7024669647216797
2007-01-22,3.184286117553711,3.058928966522217,3.1835711002349854,3.0996429920196533,1454026000,2.650250196456909
2007-01-23,3.125356912612915,3.053929090499878,3.061785936355591,3.06071400642395,1207424400,2.6169660091400146
2007-01-24,3.112499952316284,3.0742859840393066,3.0957140922546387,3.0964291095733643,927813600,2.6475024223327637
2007-01-25,3.1607139110565186,3.072499990463257,3.1110711097717285,3.080357074737549,905973600,2.6337602138519287
2007-01-26,3.120357036590576,3.0353569984436035,3.1110711097717285,3.049285888671875,986874000,2.6071949005126953
2007-01-29,3.0946431159973145,3.054642915725708,3.0821430683135986,3.0692861080169678,901664400,2.6242947578430176
2007-01-30,3.0889289379119873,3.044642925262451,3.0867860317230225,3.055356979370117,577970400,2.612384796142578
2007-01-31,3.0714290142059326,3.012500047683716,3.0307140350341797,3.061785936355591,856069200,2.61788272857666
2007-02-01,3.081070899963379,3.0264289379119873,3.0796430110931396,3.0264289379119873,664342000,2.5876502990722656
2007-02-02,3.044642925262451,2.989285945892334,3.004286050796509,3.0267860889434814,621530000,2.587956190109253
2007-02-05,3.043929100036621,2.997857093811035,3.010714054107666,2.997857093811035,578852400,2.5632216930389404
2007-02-06,3.0167860984802246,2.9592859745025635,3.016071081161499,3.005357027053833,864393600,2.569634437561035
2007-02-07,3.0850000381469727,2.983928918838501,3.0171430110931396,3.0767860412597656,1066825200,2.630707025527954
2007-02-08,3.0896430015563965,3.0503571033477783,3.0510709285736084,3.07785701751709,679030800,2.631622791290283
2007-02-09,3.078571081161499,2.9717860221862793,3.067142963409424,2.973928928375244,860540800,2.542762517929077
2007-02-12,3.0421431064605713,2.986785888671875,3.01535701751709,3.0314290523529053,724071600,2.5919265747070312
2007-02-13,3.0460710525512695,3.010714054107666,3.041429042816162,3.0250000953674316,580986000,2.5864295959472656
2007-02-14,3.0585711002349854,3.0203568935394287,3.0225000381469727,3.046428918838501,507981600,2.6047518253326416
2007-02-15,3.057857036590576,3.0278570652008057,3.051429033279419,3.0432140827178955,363661200,2.6020030975341797
2007-02-16,3.0503571033477783,3.023571014404297,3.044642925262451,3.0296430587768555,399868000,2.5903995037078857
2007-02-20,3.0771429538726807,3.005713939666748,3.023214101791382,3.067857027053833,617702400,2.6230721473693848
2007-02-21,3.196070909500122,3.069999933242798,3.070713996887207,3.18571400642395,1155313600,2.7238430976867676
2007-02-22,3.2432138919830322,3.1617860794067383,3.242856979370117,3.1967859268188477,838224800,2.733309745788574
2007-02-23,3.226428985595703,3.1732139587402344,3.184286117553711,3.1810710430145264,517893600,2.7198731899261475
2007-02-26,3.2142860889434814,3.1289288997650146,3.208570957183838,3.1610710620880127,615848800,2.702772617340088
2007-02-27,3.109999895095825,2.978929042816162,3.0821430683135986,2.997499942779541,1145813200,2.5629169940948486
2007-02-28,3.057142972946167,2.9642860889434814,2.9642860889434814,3.0217859745025635,919475200,2.583681583404541
2007-03-01,3.1539289951324463,2.9910709857940674,3.001070976257324,3.109286069869995,1415528800,2.6584949493408203
2007-03-02,3.1264290809631348,3.0432140827178955,3.098928928375244,3.0503571033477783,860000400,2.608109712600708
2007-03-05,3.1660709381103516,3.062856912612915,3.067500114440918,3.0828568935394287,838899600,2.6358978748321533
2007-03-06,3.1539289951324463,3.121428966522217,3.135714054107666,3.1496429443359375,723186800,2.6930012702941895
2007-03-07,3.177500009536743,3.12321400642395,3.1446430683135986,3.132857084274292,626284400,2.67864990234375
2007-03-08,3.1685709953308105,3.1235709190368652,3.163928985595703,3.142857074737549,511011200,2.6871988773345947
2007-03-09,3.1732139587402344,3.121428966522217,3.171428918838501,3.1417860984802246,451836000,2.686284065246582
2007-03-12,3.2139289379119873,3.1424999237060547,3.1453568935394287,3.2096428871154785,729408400,2.7443010807037354
2007-03-13,3.2357139587402344,3.1571431159973145,3.193213939666748,3.1571431159973145,867890800,2.6994142532348633
2007-03-14,3.2142860889434814,3.140000104904175,3.164285898208618,3.2142860889434814,796586000,2.748271942138672
2007-03-15,3.2271430492401123,3.189642906188965,3.2128570079803467,3.1989290714263916,559498800,2.7351415157318115
2007-03-16,3.2139289379119873,3.190000057220459,3.197856903076172,3.1996428966522217,571704000,2.7357521057128906
2007-03-19,3.2696430683135986,3.1996428966522217,3.2228569984436035,3.254642963409424,712961200,2.782778739929199
2007-03-20,3.2799999713897705,3.252142906188965,3.262500047683716,3.2671430110931396,488916400,2.7934658527374268
2007-03-21,3.357142925262451,3.273214101791382,3.2853569984436035,3.3524999618530273,686896000,2.866447687149048
2007-03-22,3.369999885559082,3.3214290142059326,3.3475000858306885,3.3557140827178955,561492400,2.8691961765289307
2007-03-23,3.35964298248291,3.3321430683135986,3.3339290618896484,3.3399999141693115,450884000,2.855759620666504
2007-03-26,3.424999952316284,3.3321430683135986,3.356786012649536,3.4232139587402344,864987200,2.9269092082977295
2007-03-27,3.458214044570923,3.392857074737549,3.4182140827178955,3.4092860221862793,932052800,2.9150006771087646
2007-03-28,3.4071431159973145,3.3267860412597656,3.38857102394104,3.3299999237060547,942337200,2.8472092151641846
2007-03-29,3.363929033279419,3.293929100036621,3.363929033279419,3.3482139110565186,725723600,2.8627827167510986
2007-03-30,3.3814289569854736,3.3125,3.367142915725708,3.318213939666748,600558000,2.837132453918457
2007-04-02,3.3660709857940674,3.322143077850342,3.362143039703369,3.3446431159973145,501992400,2.859729766845703
2007-04-03,3.401071071624756,3.3485710620880127,3.362143039703369,3.375,583934400,2.885685443878174
2007-04-04,3.3978569507598877,3.361785888671875,3.390713930130005,3.366786003112793,476784000,2.878662347793579
2007-04-05,3.3814289569854736,3.3399999141693115,3.36142897605896,3.3814289569854736,355516000,2.8911824226379395
2007-04-09,3.4035708904266357,3.322856903076172,3.4003570079803467,3.3446431159973145,413341600,2.859729766845703
2007-04-10,3.366429090499878,3.336071014404297,3.3453569412231445,3.3660709857940674,352466800,2.8780510425567627
2007-04-11,3.3553569316864014,3.297499895095825,3.3535709381103516,3.306786060333252,549018400,2.8273608684539795
2007-04-12,3.296786069869995,3.240000009536743,3.2871429920196533,3.2925000190734863,656675600,2.8151469230651855
2007-04-13,3.2642860412597656,3.2164289951324463,3.246428966522217,3.2228569984436035,719941600,2.7556004524230957
2007-04-16,3.267857074737549,3.2232139110565186,3.23464298248291,3.26535701751709,609033600,2.7919390201568604
2007-04-17,3.296428918838501,3.203571081161499,3.2857139110565186,3.226785898208618,751920400,2.7589597702026367
2007-04-18,3.244642972946167,3.200000047683716,3.2200000286102295,3.2285709381103516,464044000,2.760486364364624
2007-04-19,3.2589290142059326,3.208214044570923,3.2210710048675537,3.223928928375244,425913600,2.756517171859741
2007-04-20,3.2564289569854736,3.233928918838501,3.2460711002349854,3.248929023742676,522779600,2.777892589569092
2007-04-23,3.3499999046325684,3.265000104904175,3.271070957183838,3.3396430015563965,780290000,2.8554558753967285
2007-04-24,3.442500114440918,3.260714054107666,3.3557140827178955,3.3299999237060547,1055252800,2.8472092151641846
2007-04-25,3.4071431159973145,3.3499999046325684,3.365356922149658,3.4053568840026855,1187144000,2.9116411209106445
2007-04-26,3.6607139110565186,3.510714054107666,3.627856969833374,3.5299999713897705,1737778000,3.0182135105133057
2007-04-27,3.569643020629883,3.488929033279419,3.5064289569854736,3.568571090698242,699403600,3.05119252204895
2007-04-30,3.607142925262451,3.559643030166626,3.5746428966522217,3.56428599357605,616509600,3.0475282669067383
2007-05-01,3.5839290618896484,3.5196430683135986,3.556786060333252,3.552500009536743,532523600,3.0374507904052734
2007-05-02,3.5907139778137207,3.552500009536743,3.558928966522217,3.5853569507598877,505145200,3.065544605255127
2007-05-03,3.62321400642395,3.5717859268188477,3.5975000858306885,3.585714101791382,576077600,3.065849781036377
2007-05-04,3.628571033477783,3.5892860889434814,3.5999999046325684,3.6003570556640625,381987200,3.078369617462158
2007-05-07,3.726785898208618,3.6075000762939453,3.609999895095825,3.7114291191101074,861557200,3.1733386516571045
2007-05-08,3.755357027053833,3.693571090698242,3.695357084274292,3.752142906188965,783997200,3.2081501483917236
2007-05-09,3.819999933242798,3.7460711002349854,3.746786117553711,3.817142963409424,717757600,3.2637252807617188
2007-05-10,3.8871428966522217,3.7828569412231445,3.808213949203491,3.833570957183838,1197257600,3.277771234512329
2007-05-11,3.8975000381469727,3.813570976257324,3.8478569984436035,3.883570909500122,653696400,3.320521831512451
2007-05-14,3.9285709857940674,3.8660709857940674,3.9149999618530273,3.9057140350341797,651946400,3.3394553661346436
2007-05-15,3.93571400642395,3.802856922149658,3.9132139682769775,3.8399999141693115,954514400,3.283268451690674
2007-05-16,3.8867859840393066,3.693571090698242,3.876070976257324,3.833570957183838,1126767600,3.277771234512329
2007-05-17,3.92392897605896,3.8267860412597656,3.8267860412597656,3.9085710048675537,735291200,3.3418991565704346
2007-05-18,3.9514288902282715,3.9203569889068604,3.936785936355591,3.929286003112793,621345200,3.359610080718994
2007-05-21,4.01607084274292,3.930356979370117,3.939642906188965,3.999285936355591,639892400,3.4194610118865967
2007-05-22,4.0625,4.000357151031494,4.017499923706055,4.054999828338623,572409600,3.467097282409668
2007-05-23,4.107142925262451,4.021070957183838,4.072143077850342,4.03178596496582,911374800,3.4472484588623047
2007-05-24,4.087856769561768,3.941786050796509,4.028929233551025,3.953213930130005,887362000,3.3800690174102783
2007-05-25,4.063570976257324,3.982142925262451,4.0,4.057857036590576,632959600,3.46954083442688
2007-05-29,4.102142810821533,4.0246429443359375,4.087500095367432,4.083929061889648,645694000,3.491833209991455
2007-05-30,4.24571418762207,4.054643154144287,4.0821428298950195,4.241786003112793,1478444800,3.626802682876587
2007-05-31,4.363214015960693,4.269286155700684,4.288214206695557,4.328214168548584,1297066400,3.700699806213379
2007-06-01,4.328214168548584,4.224643230438232,4.324999809265137,4.228570938110352,885262000,3.615504503250122
2007-06-04,4.347499847412109,4.210713863372803,4.236785888671875,4.333213806152344,886673200,3.704975128173828
2007-06-05,4.381785869598389,4.3035712242126465,4.336071014404297,4.381071090698242,920785600,3.74589467048645
2007-06-06,4.430356979370117,4.3553571701049805,4.367856979370117,4.415713787078857,1112241200,3.7755143642425537
2007-06-07,4.557499885559082,4.3996429443359375,4.463929176330566,4.431070804595947,1915079600,3.788644790649414
2007-06-08,4.493928909301758,4.367499828338623,4.493570804595947,4.446071147918701,1241682400,3.801471471786499
2007-06-11,4.505356788635254,4.269286155700684,4.5,4.292500019073486,1874258400,3.670164108276367
2007-06-12,4.346786022186279,4.2253570556640625,4.262499809265137,4.299285888671875,1426566400,3.67596697807312
2007-06-13,4.328214168548584,4.121428966522217,4.326786041259766,4.1964287757873535,1721353200,3.588022232055664
2007-06-14,4.26607084274292,4.1578569412231445,4.185713768005371,4.2410712242126465,973266000,3.6261911392211914
2007-06-15,4.309642791748047,4.28071403503418,4.307857036590576,4.3035712242126465,811218800,3.679631233215332
2007-06-18,4.470714092254639,4.376429080963135,4.402856826782227,4.46750020980835,910604800,3.819793224334717
2007-06-19,4.4646430015563965,4.38964319229126,4.453214168548584,4.416429042816162,943026000,3.776125431060791
2007-06-20,4.45214319229126,4.339285850524902,4.423929214477539,4.341071128845215,897512000,3.7116940021514893
2007-06-21,4.438929080963135,4.311429023742676,4.346428871154785,4.425000190734863,867045200,3.783454179763794
2007-06-22,4.444643020629883,4.37071418762207,4.423213958740234,4.392857074737549,631876000,3.755971670150757
2007-06-25,4.46750020980835,4.32357120513916,4.435357093811035,4.369286060333252,965403600,3.73581862449646
2007-06-26,4.4285712242126465,4.239999771118164,4.427856922149658,4.273213863372803,1345005200,3.653674364089966
2007-06-27,4.3585710525512695,4.259285926818848,4.307499885559082,4.353213787078857,974696800,3.722075939178467
2007-06-28,4.374642848968506,4.285714149475098,4.369999885559082,4.305714130401611,838143600,3.681462287902832
2007-06-29,4.4285712242126465,4.324643135070801,4.3560709953308105,4.3585710525512695,1137841600,3.7266547679901123
2007-07-02,4.36035680770874,4.260714054107666,4.323214054107666,4.330714225769043,994862400,3.7028393745422363
2007-07-03,4.550000190734863,4.339285850524902,4.357142925262451,4.541786193847656,1162481600,3.8833084106445312
2007-07-05,4.748929023742676,4.596070766448975,4.599999904632568,4.7410712242126465,1453051600,4.053701877593994
2007-07-06,4.762143135070801,4.6571431159973145,4.754642963409424,4.724999904632568,874694800,4.039961814880371
2007-07-09,4.746428966522217,4.6135711669921875,4.7278571128845215,4.6546430587768555,995820000,3.9798028469085693
2007-07-10,4.8035712242126465,4.6003570556640625,4.6028571128845215,4.726786136627197,1255007600,4.041484832763672
2007-07-11,4.775000095367432,4.689642906188965,4.716785907745361,4.728213787078857,821772000,4.042708873748779
2007-07-12,4.794285774230957,4.728213787078857,4.7803568840026855,4.788214206695557,704608800,4.094007968902588
2007-07-13,4.923213958740234,4.804286003112793,4.822500228881836,4.918929100036621,907606000,4.205772399902344
2007-07-16,4.99928617477417,4.910714149475098,4.942500114440918,4.932143211364746,936112800,4.21707010269165
2007-07-17,4.985713958740234,4.910714149475098,4.939286231994629,4.961071014404297,709959600,4.241805076599121
2007-07-18,4.944285869598389,4.8585710525512695,4.935357093811035,4.932857036590576,756856800,4.217681884765625
2007-07-19,5.028929233551025,4.987500190734863,5.010714054107666,5.0,732891600,4.275089740753174
2007-07-20,5.149285793304443,5.0,5.058928966522217,5.1339287757873535,1167773600,4.38960075378418
2007-07-23,5.186429023742676,5.033214092254639,5.118214130401611,5.132143020629883,1036490000,4.388073921203613
2007-07-24,5.035714149475098,4.791070938110352,4.960000038146973,4.817500114440918,1795292800,4.119049072265625
2007-07-25,4.941429138183594,4.8214287757873535,4.9053568840026855,4.9021430015563965,1496182800,4.191421031951904
2007-07-26,5.3035712242126465,4.8914289474487305,5.211071014404297,5.214285850524902,2186629200,4.458306789398193
2007-07-27,5.318571090698242,5.135000228881836,5.221070766448975,5.137499809265137,1161098400,4.392653465270996
2007-07-30,5.194643020629883,4.98464298248291,5.1546430587768555,5.0510711669921875,1106988400,4.318755626678467
2007-07-31,5.12428617477417,4.697143077850342,5.1060709953308105,4.705714225769043,1762392800,4.023468971252441
2007-08-01,4.835000038146973,4.56321382522583,4.772857189178467,4.8214287757873535,1750156800,4.12240743637085
2007-08-02,4.8914289474487305,4.791070938110352,4.880356788635254,4.874642848968506,852644800,4.16790771484375
2007-08-03,4.8553571701049805,4.6964287757873535,4.830714225769043,4.708929061889648,679187600,4.026218891143799
2007-08-06,4.831070899963379,4.5821428298950195,4.746428966522217,4.830357074737549,925170400,4.130040645599365
2007-08-07,4.901429176330566,4.736785888671875,4.819285869598389,4.822500228881836,949936400,4.123323917388916
2007-08-08,4.887856960296631,4.714285850524902,4.884285926818848,4.786070823669434,808096800,4.0921759605407715
2007-08-09,4.75,4.46750020980835,4.682499885559082,4.5139288902282715,1125395600,3.8594908714294434
2007-08-10,4.5625,4.29642915725708,4.3971428871154785,4.464285850524902,1410749200,3.817044496536255
2007-08-13,4.619643211364746,4.517857074737549,4.582857131958008,4.563929080963135,752911600,3.9022417068481445
2007-08-14,4.5821428298950195,4.418213844299316,4.581786155700684,4.429643154144287,739006800,3.787423610687256
2007-08-15,4.459286212921143,4.273213863372803,4.383571147918701,4.2821431159973145,992852000,3.661309242248535
2007-08-16,4.232142925262451,3.98642897605896,4.178928852081299,4.180356979370117,1866690000,3.574280261993408
2007-08-17,4.410714149475098,4.279285907745361,4.357500076293945,4.359285831451416,1195062400,3.727266788482666
2007-08-20,4.4464287757873535,4.3035712242126465,4.427143096923828,4.364999771118164,803317200,3.7321536540985107
2007-08-21,4.605713844299316,4.3214287757873535,4.364643096923828,4.556070804595947,1303047200,3.8955225944519043
2007-08-22,4.7410712242126465,4.6546430587768555,4.686429023742676,4.732500076293945,1061765600,4.046372413635254
2007-08-23,4.762143135070801,4.634285926818848,4.753213882446289,4.681070804595947,866838000,4.00239896774292
2007-08-24,4.8346428871154785,4.63607120513916,4.661786079406738,4.8321428298950195,911834000,4.131568431854248
2007-08-27,4.809286117553711,4.7178568840026855,4.7639288902282715,4.723214149475098,707439600,4.038432598114014
2007-08-28,4.728929042816162,4.522500038146973,4.678214073181152,4.529285907745361,1179365600,3.8726212978363037
2007-08-29,4.792142868041992,4.626429080963135,4.638570785522461,4.788570880889893,1166860800,4.094315052032471
2007-08-30,4.9375,4.724999904632568,4.738214015960693,4.8660712242126465,1435582400,4.160577774047852
2007-08-31,4.987500190734863,4.90749979019165,4.981785774230957,4.945713996887207,876887200,4.228673458099365
2007-09-04,5.2046427726745605,4.994286060333252,4.997857093811035,5.148571014404297,1316842800,4.402120590209961
2007-09-05,5.208570957183838,4.860713958740234,5.177499771118164,4.884285926818848,2328222400,4.176150798797607
2007-09-06,4.913214206695557,4.739643096923828,4.841429233551025,4.821785926818848,1901261600,4.122714042663574
2007-09-07,4.724999904632568,4.642857074737549,4.7146430015563965,4.706070899963379,1430576000,4.023775100708008
2007-09-10,4.929999828338623,4.783928871154785,4.892499923706055,4.882500171661377,1487838800,4.174626350402832
2007-09-11,4.939286231994629,4.776785850524902,4.925000190734863,4.838929176330566,971885600,4.137371063232422
2007-09-12,4.978570938110352,4.848214149475098,4.856785774230957,4.887499809265137,1022770000,4.17889928817749
2007-09-13,4.964285850524902,4.880356788635254,4.958213806152344,4.900000095367432,656163200,4.189589023590088
2007-09-14,4.963571071624756,4.864285945892334,4.877500057220459,4.957499980926514,607320000,4.238751411437988
2007-09-17,5.021070957183838,4.914286136627197,4.963929176330566,4.943213939666748,793371600,4.226537704467773
2007-09-18,5.101786136627197,4.922500133514404,4.966429233551025,5.0328569412231445,1064089600,4.303183555603027
2007-09-19,5.112856864929199,4.978570938110352,5.1078572273254395,5.027500152587891,1026880400,4.2986040115356445
2007-09-20,5.063929080963135,4.975714206695557,5.005356788635254,5.01107120513916,691840800,4.2845563888549805
2007-09-21,5.166070938110352,5.01107120513916,5.040713787078857,5.148213863372803,1138880400,4.401813507080078
2007-09-24,5.351786136627197,5.237500190734863,5.240356922149658,5.295713901519775,1052161600,4.527929782867432
2007-09-25,5.472143173217773,5.243570804595947,5.244286060333252,5.470714092254639,1192550800,4.677558898925781
2007-09-26,5.535714149475098,5.401785850524902,5.516786098480225,5.456070899963379,975268000,4.665038585662842
2007-09-27,5.518570899963379,5.440000057220459,5.491786003112793,5.517857074737549,658198800,4.717866897583008
2007-09-28,5.521429061889648,5.455357074737549,5.480000019073486,5.4810709953308105,615101200,4.686412334442139
2007-10-01,5.621786117553711,5.461785793304443,5.522500038146973,5.583570957183838,837068400,4.774052619934082
2007-10-02,5.663928985595703,5.567500114440918,5.591071128845215,5.658928871154785,792069600,4.838484287261963
2007-10-03,5.684999942779541,5.607500076293945,5.635000228881836,5.639999866485596,692518400,4.822299480438232
2007-10-04,5.645713806152344,5.482142925262451,5.642857074737549,5.579999923706055,656958400,4.770999431610107
2007-10-05,5.770713806152344,5.632143020629883,5.656071186065674,5.76607084274292,943471200,4.930092811584473
2007-10-08,5.996786117553711,5.820356845855713,5.838929176330566,5.996786117553711,835928800,5.127360820770264
2007-10-09,6.1110711097717285,5.95285701751709,6.07857084274292,5.994999885559082,1104286400,5.125833988189697
2007-10-10,5.99571418762207,5.914286136627197,5.98392915725708,5.956786155700684,667590000,5.093159198760986
2007-10-11,6.138570785522461,5.471786022186279,6.053214073181152,5.793929100036621,1643992000,4.953914165496826
2007-10-12,5.974286079406738,5.778571128845215,5.821785926818848,5.973214149475098,988176000,5.107203960418701
2007-10-15,6.056070804595947,5.839285850524902,5.99928617477417,5.963571071624756,1077930000,5.098962306976318
2007-10-16,6.07785701751709,5.898213863372803,5.912143230438232,6.056428909301758,1067830400,5.1783552169799805
2007-10-17,6.179999828338623,6.042142868041992,6.167500019073486,6.169642925262451,1127613200,5.2751545906066895
